,date,variable,value,value01
2635,1995-10-01,unemploy,7328.0,0.36654298571090205
2636,1995-11-01,unemploy,7426.0,0.374279624220415
2637,1995-12-01,unemploy,7423.0,0.37404278834767496
2638,1996-01-01,unemploy,7491.0,0.37941106812978603
2639,1996-02-01,unemploy,7313.0,0.365358806347201
2640,1996-03-01,unemploy,7318.0,0.365753532801768
2641,1996-04-01,unemploy,7415.0,0.37341122602036797
2642,1996-05-01,unemploy,7423.0,0.37404278834767496
2643,1996-06-01,unemploy,7095.0,0.348148732928081
2644,1996-07-01,unemploy,7337.0,0.36725349332912294
2645,1996-08-01,unemploy,6882.0,0.33133338596352696
2646,1996-09-01,unemploy,6979.0,0.33899107918212706
2647,1996-10-01,unemploy,7031.0,0.343096234309623
2648,1996-11-01,unemploy,7236.0,0.35928001894686995
2649,1996-12-01,unemploy,7253.0,0.36062208889239794
2650,1997-01-01,unemploy,7158.0,0.353122286255625
2651,1997-02-01,unemploy,7102.0,0.34870134996447494
2652,1997-03-01,unemploy,7000.0,0.340648930291308
2653,1997-04-01,unemploy,6873.0,0.330622878345307
2654,1997-05-01,unemploy,6655.0,0.313412804926186
2655,1997-06-01,unemploy,6799.0,0.32478092681771503
2656,1997-07-01,unemploy,6655.0,0.313412804926186
2657,1997-08-01,unemploy,6608.0,0.30970237625325603
2658,1997-09-01,unemploy,6656.0,0.31349175021709996
2659,1997-10-01,unemploy,6454.0,0.29754480145259304
2660,1997-11-01,unemploy,6308.0,0.286018788979237
2661,1997-12-01,unemploy,6476.0,0.299281597852688
2662,1998-01-01,unemploy,6368.0,0.290755506434041
2663,1998-02-01,unemploy,6306.0,0.285860898397411
2664,1998-03-01,unemploy,6422.0,0.295018552143365
2665,1998-04-01,unemploy,5941.0,0.257045867214021
2666,1998-05-01,unemploy,6047.0,0.265414068050841
2667,1998-06-01,unemploy,6212.0,0.278440041051551
2668,1998-07-01,unemploy,6259.0,0.28215046972448105
2669,1998-08-01,unemploy,6179.0,0.275834846451409
2670,1998-09-01,unemploy,6300.0,0.28538722665193
2671,1998-10-01,unemploy,6280.0,0.283808320833662
2672,1998-11-01,unemploy,6100.0,0.269598168469251
2673,1998-12-01,unemploy,6032.0,0.26422988868714004
2674,1999-01-01,unemploy,5976.0,0.25980895239599
2675,1999-02-01,unemploy,6111.0,0.270466566669298
2676,1999-03-01,unemploy,5783.0,0.244572511249704
2677,1999-04-01,unemploy,6004.0,0.262019420541565
2678,1999-05-01,unemploy,5796.0,0.24559880003157802
2679,1999-06-01,unemploy,5951.0,0.257835320123155
2680,1999-07-01,unemploy,6025.0,0.263677271650746
2681,1999-08-01,unemploy,5838.0,0.248914502249941
2682,1999-09-01,unemploy,5915.0,0.254993289650272
2683,1999-10-01,unemploy,5778.0,0.24417778479513702
2684,1999-11-01,unemploy,5716.0,0.239283176758506
2685,1999-12-01,unemploy,5653.0,0.234309623430962
2686,2000-01-01,unemploy,5708.0,0.23865161443119898
2687,2000-02-01,unemploy,5858.0,0.25049340806820897
2688,2000-03-01,unemploy,5733.0,0.24062524670403398
2689,2000-04-01,unemploy,5481.0,0.220731033393858
2690,2000-05-01,unemploy,5758.0,0.242598878976869
2691,2000-06-01,unemploy,5651.0,0.23415173284913604
2692,2000-07-01,unemploy,5747.0,0.24173048077682202
2693,2000-08-01,unemploy,5853.0,0.250098681613642
2694,2000-09-01,unemploy,5625.0,0.232099155285387
2695,2000-10-01,unemploy,5534.0,0.224915133812268
2696,2000-11-01,unemploy,5639.0,0.23320438935817497
2697,2000-12-01,unemploy,5634.0,0.23280966290360802
2698,2001-01-01,unemploy,6023.0,0.263519381068919
2699,2001-02-01,unemploy,6089.0,0.26872977026920297
2700,2001-03-01,unemploy,6141.0,0.2728349253967
2701,2001-04-01,unemploy,6271.0,0.28309781321544203
2702,2001-05-01,unemploy,6226.0,0.27954527512433897
2703,2001-06-01,unemploy,6484.0,0.299913160179995
2704,2001-07-01,unemploy,6583.0,0.307728743980422
2705,2001-08-01,unemploy,7042.0,0.343964632509671
2706,2001-09-01,unemploy,7142.0,0.35185916160101005
2707,2001-10-01,unemploy,7694.0,0.39543696218520596
2708,2001-11-01,unemploy,8003.0,0.419831057077445
2709,2001-12-01,unemploy,8258.0,0.43996210626036203
2710,2002-01-01,unemploy,8182.0,0.433962264150943
2711,2002-02-01,unemploy,8215.0,0.43656745875108505
2712,2002-03-01,unemploy,8304.0,0.443593589642378
2713,2002-04-01,unemploy,8599.0,0.46688245046183
2714,2002-05-01,unemploy,8399.0,0.451093392279151
2715,2002-06-01,unemploy,8393.0,0.45061972053366994
2716,2002-07-01,unemploy,8390.0,0.45038288466092996
2717,2002-08-01,unemploy,8304.0,0.443593589642378
2718,2002-09-01,unemploy,8251.0,0.43940948922396794
2719,2002-10-01,unemploy,8307.0,0.44383042551511803
2720,2002-11-01,unemploy,8520.0,0.46064577247967203
2721,2002-12-01,unemploy,8640.0,0.470119207389279
2722,2003-01-01,unemploy,8520.0,0.46064577247967203
2723,2003-02-01,unemploy,8618.0,0.46838241098918393
2724,2003-03-01,unemploy,8588.0,0.46601405226178294
2725,2003-04-01,unemploy,8842.0,0.486066156153785
2726,2003-05-01,unemploy,8957.0,0.49514486460882595
2727,2003-06-01,unemploy,9266.0,0.5195389595010661
2728,2003-07-01,unemploy,9011.0,0.49940791031815
2729,2003-08-01,unemploy,8896.0,0.490329201863109
2730,2003-09-01,unemploy,8921.0,0.49230283413594395
2731,2003-10-01,unemploy,8732.0,0.477382174153312
2732,2003-11-01,unemploy,8576.0,0.465066708770822
2733,2003-12-01,unemploy,8317.0,0.44461987842425205
2734,2004-01-01,unemploy,8370.0,0.44880397884266204
2735,2004-02-01,unemploy,8167.0,0.43277808478724206
2736,2004-03-01,unemploy,8491.0,0.45835635904318295
2737,2004-04-01,unemploy,8170.0,0.4330149206599829
2738,2004-05-01,unemploy,8212.0,0.43633062287834495
2739,2004-06-01,unemploy,8286.0,0.44217257440593705
2740,2004-07-01,unemploy,8136.0,0.43033078076892706
2741,2004-08-01,unemploy,7990.0,0.41880476829557106
2742,2004-09-01,unemploy,7927.0,0.41383121496802705
2743,2004-10-01,unemploy,8061.0,0.424409883950422
2744,2004-11-01,unemploy,7932.0,0.41422594142259395
2745,2004-12-01,unemploy,7934.0,0.4143838320044211
2746,2005-01-01,unemploy,7784.0,0.40254203836741104
2747,2005-02-01,unemploy,7980.0,0.41801531538643705
2748,2005-03-01,unemploy,7737.0,0.3988316096944821
2749,2005-04-01,unemploy,7672.0,0.393700165785111
2750,2005-05-01,unemploy,7651.0,0.39204231467593
2751,2005-06-01,unemploy,7524.0,0.38201626272992795
2752,2005-07-01,unemploy,7406.0,0.3727007184021471
2753,2005-08-01,unemploy,7345.0,0.36788505565643
2754,2005-09-01,unemploy,7553.0,0.3843056761664171
2755,2005-10-01,unemploy,7453.0,0.376411147075077
2756,2005-11-01,unemploy,7566.0,0.38533196494829103
2757,2005-12-01,unemploy,7279.0,0.36267466645614604
2758,2006-01-01,unemploy,7064.0,0.345701428909766
2759,2006-02-01,unemploy,7184.0,0.35517486381937297
2760,2006-03-01,unemploy,7072.0,0.346332991237073
2761,2006-04-01,unemploy,7120.0,0.350122365200916
2762,2006-05-01,unemploy,6980.0,0.33907002447303997
2763,2006-06-01,unemploy,7001.0,0.34072787558222195
2764,2006-07-01,unemploy,7175.0,0.35446435620115296
2765,2006-08-01,unemploy,7091.0,0.34783295176442697
2766,2006-09-01,unemploy,6847.0,0.32857030078155797
2767,2006-10-01,unemploy,6727.0,0.31909686587195096
2768,2006-11-01,unemploy,6872.0,0.330543933054393
2769,2006-12-01,unemploy,6762.0,0.32185995105391996
2770,2007-01-01,unemploy,7116.0,0.349806584037262
2771,2007-02-01,unemploy,6927.0,0.33488592405462997
2772,2007-03-01,unemploy,6731.0,0.319412647035604
2773,2007-04-01,unemploy,6850.0,0.328807136654299
2774,2007-05-01,unemploy,6766.0,0.322175732217573
2775,2007-06-01,unemploy,6979.0,0.33899107918212706
2776,2007-07-01,unemploy,7149.0,0.35241177863740397
2777,2007-08-01,unemploy,7067.0,0.34593826478250606
2778,2007-09-01,unemploy,7170.0,0.354069629746586
2779,2007-10-01,unemploy,7237.0,0.35935896423778296
2780,2007-11-01,unemploy,7240.0,0.35959580011052295
2781,2007-12-01,unemploy,7645.0,0.39156864293044896
2782,2008-01-01,unemploy,7685.0,0.394726454566985
2783,2008-02-01,unemploy,7497.0,0.37988473987526594
2784,2008-03-01,unemploy,7822.0,0.40554195942212
2785,2008-04-01,unemploy,7637.0,0.39093708060314203
2786,2008-05-01,unemploy,8395.0,0.45077761111549697
2787,2008-06-01,unemploy,8575.0,0.46498776347990795
2788,2008-07-01,unemploy,8937.0,0.493565958790558
2789,2008-08-01,unemploy,9438.0,0.5331175495381699
2790,2008-09-01,unemploy,9494.0,0.5375384858293201
2791,2008-10-01,unemploy,10074.0,0.583326754559091
2792,2008-11-01,unemploy,10538.0,0.6199573695429069
2793,2008-12-01,unemploy,11286.0,0.679008447146128
2794,2009-01-01,unemploy,12058.0,0.73995421173127
2795,2009-02-01,unemploy,12898.0,0.806268256098524
2796,2009-03-01,unemploy,13426.0,0.8479513697007971
2797,2009-04-01,unemploy,13853.0,0.881661008920818
2798,2009-05-01,unemploy,14499.0,0.9326596668508721
2799,2009-06-01,unemploy,14707.0,0.949080287360859
2800,2009-07-01,unemploy,14601.0,0.940712086524039
2801,2009-08-01,unemploy,14814.0,0.957527433488592
2802,2009-09-01,unemploy,15009.0,0.9729217652167049
2803,2009-10-01,unemploy,15352.0,1.0
2804,2009-11-01,unemploy,15219.0,0.9895002763085179
2805,2009-12-01,unemploy,15098.0,0.979947896107997
2806,2010-01-01,unemploy,15046.0,0.975842740980501
2807,2010-02-01,unemploy,15113.0,0.981132075471698
2808,2010-03-01,unemploy,15202.0,0.98815820636299
2809,2010-04-01,unemploy,15325.0,0.9978684771453381
2810,2010-05-01,unemploy,14849.0,0.9602905186705609
2811,2010-06-01,unemploy,14474.0,0.930686034578037
2812,2010-07-01,unemploy,14512.0,0.9336859556327459
2813,2010-08-01,unemploy,14648.0,0.9444225151969691
2814,2010-09-01,unemploy,14579.0,0.9389752901239441
2815,2010-10-01,unemploy,14516.0,0.9340017367964
2816,2010-11-01,unemploy,15081.0,0.978605826162469
2817,2010-12-01,unemploy,14348.0,0.9207389279229491
2818,2011-01-01,unemploy,14013.0,0.894292255466961
2819,2011-02-01,unemploy,13820.0,0.8790558143206759
2820,2011-03-01,unemploy,13737.0,0.8725033551748641
2821,2011-04-01,unemploy,13957.0,0.889871319175811
2822,2011-05-01,unemploy,13855.0,0.881818899502645
2823,2011-06-01,unemploy,13962.0,0.890266045630378
2824,2011-07-01,unemploy,13763.0,0.874555932738612
2825,2011-08-01,unemploy,13818.0,0.8788979237388491
2826,2011-09-01,unemploy,13948.0,0.889160811557591
2827,2011-10-01,unemploy,13594.0,0.861214178574248
2828,2011-11-01,unemploy,13302.0,0.8381621536275359
2829,2011-12-01,unemploy,13093.0,0.821662587826636
2830,2012-01-01,unemploy,12797.0,0.798294781716271
2831,2012-02-01,unemploy,12813.0,0.7995579063708851
2832,2012-03-01,unemploy,12713.0,0.791663377279545
2833,2012-04-01,unemploy,12646.0,0.7863740427883481
2834,2012-05-01,unemploy,12660.0,0.7874792768611351
2835,2012-06-01,unemploy,12692.0,0.790005526170364
2836,2012-07-01,unemploy,12656.0,0.7871634956974821
2837,2012-08-01,unemploy,12471.0,0.7725586168785029
2838,2012-09-01,unemploy,12115.0,0.7444540933133341
2839,2012-10-01,unemploy,12124.0,0.7451646009315541
2840,2012-11-01,unemploy,12005.0,0.73577011131286
2841,2012-12-01,unemploy,12298.0,0.758901081550486
2842,2013-01-01,unemploy,12471.0,0.7725586168785029
2843,2013-02-01,unemploy,11950.0,0.7314281203126229
2844,2013-03-01,unemploy,11689.0,0.7108233993842271
2845,2013-04-01,unemploy,11760.0,0.716428515039078
2846,2013-05-01,unemploy,11654.0,0.708060314202258
2847,2013-06-01,unemploy,11751.0,0.7157180074208571
2848,2013-07-01,unemploy,11335.0,0.6828767664008841
2849,2013-08-01,unemploy,11279.0,0.678455830109734
2850,2013-09-01,unemploy,11270.0,0.6777453224915129
2851,2013-10-01,unemploy,11136.0,0.6671666535091179
2852,2013-11-01,unemploy,10787.0,0.639614746980343
2853,2013-12-01,unemploy,10404.0,0.6093787005605121
2854,2014-01-01,unemploy,10202.0,0.593431751796005
2855,2014-02-01,unemploy,10349.0,0.605036709560275
2856,2014-03-01,unemploy,10380.0,0.6074840135785899
2857,2014-04-01,unemploy,9702.0,0.553959106339307
2858,2014-05-01,unemploy,9859.0,0.56635351701271
2859,2014-06-01,unemploy,9460.0,0.534854345938265
2860,2014-07-01,unemploy,9608.0,0.546538248993447
2861,2014-08-01,unemploy,9599.0,0.545827741375227
2862,2014-09-01,unemploy,9262.0,0.519223178337412
2863,2014-10-01,unemploy,8990.0,0.497750059208968
2864,2014-11-01,unemploy,9090.0,0.505644588300308
2865,2014-12-01,unemploy,8717.0,0.476197994789611
2866,2015-01-01,unemploy,8903.0,0.490881818899503
2867,2015-02-01,unemploy,8610.0,0.467750848661877
2868,2015-03-01,unemploy,8504.0,0.459382647825057
2869,2015-04-01,unemploy,8526.0,0.46111944422515205
