,id,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
5956,phillda01,1941,1,CHA,AL,7,9,4,2,1,0,0,0.0,0.0,0.0,3,3.0,,0.0,0.0,,0.0
5957,pottene01,1941,1,PHA,AL,10,6,1,1,0,0,0,2.0,0.0,0.0,1,2.0,,0.0,1.0,,0.0
5958,pottene01,1941,2,BOS,AL,10,3,0,0,0,0,0,0.0,0.0,0.0,1,3.0,,0.0,0.0,,0.0
5959,rowesc01,1941,1,DET,AL,32,55,10,15,0,3,1,12.0,0.0,0.0,5,8.0,,0.0,1.0,,1.0
5960,ruffire01,1941,1,NYA,AL,38,89,10,27,8,1,2,22.0,0.0,0.0,4,12.0,,0.0,1.0,,2.0
5961,simmoal01,1941,1,PHA,AL,9,24,1,3,1,0,0,1.0,0.0,0.0,1,2.0,,0.0,0.0,,2.0
5962,staintu01,1941,1,DET,AL,94,200,19,49,8,1,2,10.0,6.0,3.0,3,21.0,,1.0,7.0,,0.0
5963,stephve01,1941,1,SLA,AL,3,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,0.0,,0.0
5964,swiftbo01,1941,1,SLA,AL,63,170,13,44,7,0,0,21.0,2.0,0.0,22,11.0,,0.0,3.0,,5.0
5965,tebbebi01,1941,1,DET,AL,110,359,28,102,19,4,2,47.0,1.0,2.0,38,29.0,,1.0,2.0,,7.0
5966,troutdi01,1941,1,DET,AL,40,50,5,9,1,1,0,5.0,0.0,0.0,4,10.0,,0.0,0.0,,1.0
5967,truckvi01,1941,1,DET,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5968,valoel01,1941,1,PHA,AL,15,50,13,21,0,1,2,6.0,0.0,0.0,4,2.0,,0.0,0.0,,1.0
5969,vernomi01,1941,1,WS1,AL,138,531,73,159,27,11,9,93.0,9.0,3.0,43,51.0,,0.0,7.0,,12.0
5970,wagneha01,1941,1,PHA,AL,46,131,18,29,8,2,1,15.0,1.0,0.0,19,9.0,,0.0,0.0,,1.0
5971,walkege02,1941,1,CLE,AL,121,445,56,126,26,11,6,48.0,12.0,6.0,18,46.0,,1.0,8.0,,15.0
5972,westsa01,1941,1,WS1,AL,26,37,3,10,0,0,0,6.0,1.0,0.0,11,2.0,,0.0,1.0,,0.0
5973,willite01,1941,1,BOS,AL,143,456,135,185,33,3,37,120.0,2.0,4.0,147,27.0,,3.0,0.0,,10.0
5974,wynnea01,1941,1,WS1,AL,5,15,1,2,1,0,0,0.0,0.0,0.0,0,5.0,,0.0,1.0,,1.0
5975,allenjo02,1941,2,BRO,NL,11,20,0,1,0,0,0,0.0,0.0,,0,5.0,,0.0,1.0,,0.0
5976,bartedi01,1941,2,NY1,NL,104,373,44,113,20,0,5,35.0,6.0,,52,29.0,,4.0,9.0,,11.0
5977,cavarph01,1941,1,CHN,NL,107,346,46,99,18,4,6,40.0,2.0,,53,28.0,,2.0,6.0,,6.0
5978,coonejo01,1941,1,BSN,NL,123,442,52,141,25,2,0,29.0,3.0,,27,15.0,,0.0,9.0,,13.0
5979,coopewa01,1941,1,SLN,NL,68,200,19,49,9,1,1,20.0,1.0,,13,14.0,,0.0,2.0,,7.0
5980,dahlgba01,1941,1,BSN,NL,44,166,20,39,8,1,7,30.0,0.0,,16,13.0,,1.0,0.0,,7.0
5981,dahlgba01,1941,2,CHN,NL,99,359,50,101,20,1,16,59.0,2.0,,43,39.0,,1.0,0.0,,8.0
5982,daviscu01,1941,1,BRO,NL,31,59,5,11,2,0,2,9.0,0.0,,1,10.0,,0.0,5.0,,3.0
5983,davissp01,1941,1,PIT,NL,57,107,3,27,4,1,0,6.0,0.0,,11,11.0,,0.0,0.0,,6.0
5984,derripa01,1941,1,CIN,NL,29,84,2,13,1,0,0,6.0,0.0,,0,15.0,,0.0,2.0,,2.0
5985,durocle01,1941,1,BRO,NL,18,42,2,12,1,0,0,6.0,0.0,,1,3.0,,0.0,0.0,,1.0
5986,elliobo01,1941,1,PIT,NL,141,527,74,144,24,10,3,76.0,6.0,,64,52.0,,1.0,7.0,,12.0
5987,ferrewe01,1941,1,BSN,NL,4,4,2,2,0,0,1,2.0,0.0,,1,1.0,,0.0,0.0,,0.0
5988,fitzsfr01,1941,1,BRO,NL,13,28,1,4,1,0,0,1.0,0.0,,3,1.0,,0.0,1.0,,1.0
5989,frencla01,1941,1,CHN,NL,26,47,5,9,0,0,0,3.0,0.0,,4,15.0,,0.0,3.0,,3.0
5990,frencla01,1941,2,BRO,NL,6,4,0,1,1,0,0,1.0,0.0,,0,1.0,,0.0,0.0,,0.0
5991,freylo01,1941,1,CIN,NL,146,543,78,138,29,5,6,59.0,16.0,,72,37.0,,3.0,11.0,,7.0
5992,galanau01,1941,1,CHN,NL,65,120,18,25,3,0,1,13.0,0.0,,22,10.0,,0.0,1.0,,1.0
5993,galanau01,1941,2,BRO,NL,17,27,3,7,3,0,0,4.0,0.0,,3,1.0,,0.0,1.0,,0.0
5994,gumbeha01,1941,1,NY1,NL,5,12,1,2,0,0,0,0.0,0.0,,0,1.0,,0.0,1.0,,1.0
5995,gumbeha01,1941,2,SLN,NL,34,53,7,17,1,0,2,6.0,0.0,,2,11.0,,0.0,1.0,,1.0
5996,hackst01,1941,1,CHN,NL,151,586,111,186,33,5,7,45.0,10.0,,99,40.0,,1.0,8.0,,3.0
5997,hadlebu01,1941,1,NY1,NL,3,3,0,0,0,0,0,0.0,0.0,,0,1.0,,0.0,1.0,,0.0
5998,hartnga01,1941,1,NY1,NL,64,150,20,45,5,0,5,26.0,0.0,,12,14.0,,1.0,2.0,,5.0
5999,hermabi01,1941,1,CHN,NL,11,36,4,7,0,1,0,0.0,0.0,,9,5.0,,0.0,0.0,,0.0
6000,hermabi01,1941,2,BRO,NL,133,536,77,156,30,4,3,41.0,1.0,,58,38.0,,1.0,9.0,,13.0
6001,higbeki01,1941,1,BRO,NL,48,112,6,21,3,1,0,14.0,0.0,,4,23.0,,0.0,6.0,,6.0
6002,hoppjo01,1941,1,SLN,NL,134,445,83,135,25,11,4,50.0,15.0,,50,63.0,,3.0,11.0,,5.0
6003,hubbeca01,1941,1,NY1,NL,26,57,5,8,2,0,0,4.0,0.0,,1,8.0,,0.0,2.0,,0.0
6004,johnssi01,1941,1,PHI,NL,39,47,1,7,0,0,0,0.0,0.0,,1,11.0,,0.0,2.0,,1.0
6005,joosted01,1941,1,CIN,NL,152,537,67,136,25,4,4,40.0,9.0,,69,59.0,,2.0,9.0,,9.0
6006,jurgebi01,1941,1,NY1,NL,134,471,50,138,25,2,5,61.0,0.0,,47,36.0,,3.0,7.0,,13.0
6007,kleinch01,1941,1,PHI,NL,50,73,6,9,0,0,1,3.0,0.0,,10,6.0,,0.0,1.0,,2.0
6008,laniema01,1941,1,SLN,NL,35,52,3,10,0,0,0,0.0,0.0,,1,5.0,,0.0,2.0,,1.0
6009,leebi02,1941,1,CHN,NL,28,59,8,11,0,0,2,5.0,0.0,,1,9.0,,0.0,9.0,,2.0
6010,lombaer01,1941,1,CIN,NL,117,398,33,105,12,1,10,60.0,1.0,,36,14.0,,0.0,0.0,,19.0
6011,lopezal01,1941,1,PIT,NL,114,317,33,84,9,1,5,43.0,0.0,,31,23.0,,0.0,6.0,,10.0
6012,majesha01,1941,1,BSN,NL,19,55,5,8,5,0,0,3.0,0.0,,1,13.0,,0.0,0.0,,0.0
6013,mancugu01,1941,1,SLN,NL,106,328,25,75,13,1,2,37.0,0.0,,37,19.0,,1.0,9.0,,9.0
6014,masiph01,1941,1,BSN,NL,87,180,17,40,8,2,3,18.0,4.0,,16,13.0,,0.0,2.0,,3.0
6015,mcculcl01,1941,1,CHN,NL,125,418,41,95,9,2,9,53.0,5.0,,34,67.0,,2.0,8.0,,11.0
6016,medwijo01,1941,1,BRO,NL,133,538,100,171,33,10,18,88.0,2.0,,38,35.0,,1.0,2.0,,20.0
6017,mizejo01,1941,1,SLN,NL,126,473,67,150,39,8,16,100.0,4.0,,70,45.0,,1.0,3.0,,8.0
6018,moorege03,1941,1,BSN,NL,129,397,42,108,17,8,5,43.0,5.0,,45,37.0,,2.0,3.0,,6.0
6019,musiast01,1941,1,SLN,NL,12,47,8,20,4,0,1,7.0,1.0,,2,1.0,,0.0,0.0,,0.0
6020,nichobi01,1941,1,CHN,NL,147,532,74,135,26,1,26,98.0,1.0,,82,91.0,,3.0,0.0,,8.0
6021,ottme01,1941,1,NY1,NL,148,525,89,150,29,0,27,90.0,5.0,,100,68.0,,3.0,6.0,,2.0
6022,polleho01,1941,1,SLN,NL,9,28,0,5,1,0,0,3.0,0.0,,1,12.0,,0.0,1.0,,0.0
6023,raffeke01,1941,1,CHN,NL,10,5,0,0,0,0,0,0.0,0.0,,0,2.0,,0.0,1.0,,0.0
6024,reesepe01,1941,1,BRO,NL,152,595,76,136,23,5,2,46.0,10.0,,68,56.0,,3.0,8.0,,6.0
6025,rootch01,1941,1,CHN,NL,19,33,4,5,1,0,1,4.0,0.0,,5,10.0,,0.0,4.0,,1.0
6026,sauerha01,1941,1,CIN,NL,9,33,4,10,4,0,0,5.0,0.0,,1,4.0,,0.0,0.0,,1.0
6027,schmijo01,1941,1,CHN,NL,6,7,1,4,0,0,0,2.0,0.0,,0,0.0,,0.0,1.0,,1.0
6028,shouncl01,1941,1,SLN,NL,26,22,2,4,0,1,0,0.0,0.0,,1,2.0,,0.0,3.0,,1.0
6029,slaugen01,1941,1,SLN,NL,113,425,71,132,22,9,13,76.0,4.0,,53,28.0,,2.0,4.0,,5.0
6030,walkedi02,1941,1,BRO,NL,148,531,88,165,32,8,9,71.0,4.0,,70,18.0,,0.0,5.0,,6.0
6031,waltebu01,1941,1,CIN,NL,39,106,6,20,6,0,0,9.0,0.0,,7,13.0,,0.0,4.0,,3.0
6032,wanerll01,1941,1,PIT,NL,3,4,2,1,0,0,0,1.0,0.0,,2,0.0,,0.0,0.0,,0.0
6033,wanerll01,1941,2,BSN,NL,19,51,7,21,1,0,0,4.0,1.0,,2,0.0,,0.0,0.0,,0.0
6034,wanerll01,1941,3,CIN,NL,55,164,17,42,4,1,0,6.0,0.0,,8,0.0,,0.0,3.0,,3.0
6035,wanerpa01,1941,1,BRO,NL,11,35,5,6,0,0,0,4.0,0.0,,8,0.0,,0.0,1.0,,2.0
6036,wanerpa01,1941,2,BSN,NL,95,294,40,82,10,2,2,46.0,1.0,,47,14.0,,0.0,0.0,,8.0
6037,warnelo01,1941,1,SLN,NL,37,77,6,9,0,0,0,4.0,0.0,,11,18.0,,0.0,8.0,,3.0
6038,wyattwh01,1941,1,BRO,NL,40,109,10,26,5,0,3,22.0,0.0,,4,12.0,,1.0,8.0,,6.0
6039,applepe01,1942,1,CHA,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
6040,applepe01,1942,2,SLA,AL,14,6,1,1,0,1,0,1.0,0.0,0.0,1,1.0,,0.0,0.0,,0.0
6041,applilu01,1942,1,CHA,AL,142,543,78,142,26,4,3,53.0,17.0,5.0,63,23.0,,3.0,4.0,,7.0
6042,boudrlo01,1942,1,CLE,AL,147,506,57,143,18,10,2,58.0,7.0,16.0,75,39.0,,4.0,19.0,,12.0
6043,bridgto01,1942,1,DET,AL,23,63,5,6,1,1,0,2.0,0.0,0.0,5,12.0,,0.0,1.0,,2.0
6044,browncl01,1942,1,CLE,AL,7,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,,0.0,0.0,,0.0
6045,cramedo01,1942,1,DET,AL,151,630,71,166,26,4,0,43.0,4.0,4.0,43,18.0,,3.0,6.0,,15.0
6046,cronijo01,1942,1,BOS,AL,45,79,7,24,3,0,4,24.0,0.0,1.0,15,21.0,,0.0,1.0,,3.0
6047,crosefr01,1942,1,NYA,AL,74,285,50,69,5,5,4,23.0,1.0,1.0,31,31.0,,9.0,3.0,,5.0
6048,dahlgba01,1942,2,SLA,AL,2,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,0.0,,0.0
6049,dickebi01,1942,1,NYA,AL,82,268,28,79,13,1,2,37.0,2.0,2.0,26,11.0,,1.0,0.0,,12.0
6050,dietrbi01,1942,1,CHA,AL,26,48,2,5,1,0,0,5.0,0.0,0.0,5,22.0,,0.0,7.0,,2.0
6051,ferreri01,1942,1,SLA,AL,99,273,20,61,6,1,0,26.0,0.0,1.0,33,13.0,,0.0,6.0,,5.0
6052,finnelo01,1942,1,BOS,AL,113,397,58,113,16,7,3,61.0,3.0,3.0,29,11.0,,1.0,4.0,,9.0
6053,foxxji01,1942,1,BOS,AL,30,100,18,27,4,0,5,14.0,0.0,0.0,18,15.0,,2.0,0.0,,1.0
6054,galehde01,1942,1,SLA,AL,32,72,3,14,0,1,0,6.0,0.0,0.0,3,15.0,,0.0,4.0,,1.0
6055,gehrich01,1942,1,DET,AL,45,45,6,12,0,0,1,7.0,0.0,0.0,7,4.0,,0.0,0.0,,0.0
6056,gromest01,1942,1,CLE,AL,14,15,2,5,1,1,0,2.0,0.0,0.0,2,1.0,,0.0,0.0,,0.0
6057,hardeme01,1942,1,CLE,AL,29,67,3,8,0,0,0,2.0,0.0,0.0,2,19.0,,0.0,3.0,,0.0
6058,hayesfr01,1942,1,PHA,AL,21,63,8,15,4,0,0,5.0,1.0,1.0,9,8.0,,0.0,0.0,,3.0
6059,hayesfr01,1942,2,SLA,AL,56,159,14,40,6,0,2,17.0,0.0,0.0,28,39.0,,0.0,3.0,,0.0
6060,haywora01,1942,1,SLA,AL,1,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,0.0,,0.0
6061,heathje01,1942,1,CLE,AL,147,568,82,158,37,13,10,76.0,9.0,9.0,62,66.0,,1.0,3.0,,10.0
6062,heganji01,1942,1,CLE,AL,68,170,10,33,5,0,0,11.0,1.0,3.0,11,31.0,,0.0,3.0,,3.0
6063,hemslro01,1942,2,NYA,AL,31,85,12,25,3,1,0,15.0,1.0,0.0,5,9.0,,0.0,2.0,,2.0
6064,higgipi01,1942,1,DET,AL,143,499,65,133,34,2,11,79.0,3.0,7.0,72,21.0,,3.0,5.0,,21.0
6065,hoagmy01,1942,1,CHA,AL,113,412,47,99,18,2,2,37.0,17.0,8.0,36,21.0,,0.0,9.0,,14.0
6066,kennebo01,1942,1,CHA,AL,113,412,37,95,18,5,0,38.0,11.0,7.0,22,41.0,,0.0,8.0,,13.0
6067,kenneve01,1942,1,CLE,AL,33,30,3,6,1,0,0,0.0,1.0,0.0,2,9.0,,0.0,2.0,,1.0
6068,kuheljo01,1942,1,CHA,AL,115,413,60,103,14,4,4,52.0,22.0,9.0,60,22.0,,2.0,7.0,,5.0
6069,leeth01,1942,1,CHA,AL,11,30,0,6,2,0,0,2.0,0.0,0.0,0,10.0,,0.0,0.0,,2.0
6070,lemonbo01,1942,1,CLE,AL,5,5,0,0,0,0,0,0.0,0.0,0.0,0,3.0,,0.0,0.0,,0.0
6071,leonadu02,1942,1,WS1,AL,6,10,1,1,0,0,0,0.0,0.0,0.0,1,1.0,,0.0,1.0,,1.0
6072,lyonste01,1942,1,CHA,AL,20,67,10,16,4,0,0,10.0,0.0,0.0,3,7.0,,1.0,2.0,,2.0
6073,mastewa02,1942,1,WS1,AL,26,45,2,7,0,0,0,3.0,0.0,0.0,4,19.0,,0.0,3.0,,0.0
6074,mcnaier01,1942,1,DET,AL,26,68,5,11,2,0,1,4.0,0.0,1.0,3,5.0,,0.0,0.0,,5.0
6075,mcnaier01,1942,2,PHA,AL,34,103,8,25,2,0,0,4.0,1.0,0.0,11,5.0,,0.0,0.0,,2.0
6076,moorege03,1942,1,WS1,AL,1,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,,0.0,0.0,,0.0
6077,moseswa01,1942,1,CHA,AL,146,577,73,156,28,4,7,49.0,16.0,10.0,74,27.0,,0.0,1.0,,5.0
6078,newhoha01,1942,1,DET,AL,39,52,1,8,2,0,0,1.0,0.0,0.0,3,8.0,,0.0,3.0,,2.0
6079,newsobo01,1942,1,WS1,AL,30,75,5,12,2,0,0,3.0,0.0,0.0,0,25.0,,0.0,4.0,,5.0
6080,osterfr01,1942,1,SLA,AL,10,16,1,3,0,0,0,2.0,0.0,0.0,0,2.0,,0.0,0.0,,1.0
6081,robined01,1942,1,CLE,AL,8,8,1,1,0,0,0,2.0,0.0,0.0,1,0.0,,0.0,0.0,,0.0
6082,rowesc01,1942,1,DET,AL,2,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,1.0,,0.0
6083,ruffire01,1942,1,NYA,AL,30,80,8,20,4,0,1,13.0,0.0,0.0,5,13.0,,1.0,2.0,,2.0
6084,sewellu01,1942,1,SLA,AL,6,12,1,1,0,0,0,0.0,0.0,0.0,1,5.0,,0.0,0.0,,1.0
6085,staintu01,1942,1,NYA,AL,15,10,0,2,0,0,0,0.0,0.0,0.0,0,2.0,,0.0,0.0,,0.0
6086,stephve01,1942,1,SLA,AL,145,575,84,169,26,6,14,92.0,1.0,3.0,41,53.0,,0.0,3.0,,15.0
6087,swiftbo01,1942,1,SLA,AL,29,76,3,15,4,0,1,8.0,0.0,2.0,3,5.0,,0.0,2.0,,1.0
6088,swiftbo01,1942,2,PHA,AL,60,192,9,44,3,0,0,15.0,1.0,2.0,13,17.0,,0.0,1.0,,4.0
6089,tebbebi01,1942,1,DET,AL,99,308,24,76,11,0,1,27.0,4.0,0.0,39,17.0,,2.0,3.0,,9.0
6090,troutdi01,1942,1,DET,AL,36,75,9,16,3,0,1,7.0,1.0,0.0,4,16.0,,0.0,4.0,,1.0
6091,truckvi01,1942,1,DET,AL,28,65,4,8,1,0,0,3.0,0.0,0.0,0,12.0,,0.0,1.0,,3.0
6092,valoel01,1942,1,PHA,AL,133,459,64,115,13,10,2,40.0,13.0,8.0,70,21.0,,4.0,9.0,,14.0
6093,vernomi01,1942,1,WS1,AL,151,621,76,168,34,6,9,86.0,25.0,6.0,59,63.0,,3.0,2.0,,8.0
6094,wagneha01,1942,1,PHA,AL,104,288,26,68,17,1,1,30.0,1.0,0.0,24,29.0,,4.0,4.0,,7.0
6095,westsa01,1942,1,CHA,AL,49,151,14,35,5,0,0,25.0,2.0,0.0,31,18.0,,0.0,6.0,,1.0
6096,willite01,1942,1,BOS,AL,150,522,141,186,34,5,36,137.0,3.0,2.0,145,51.0,,4.0,0.0,,12.0
6097,wynnea01,1942,1,WS1,AL,30,69,4,15,2,0,0,7.0,0.0,0.0,3,13.0,,0.0,2.0,,1.0
6098,allenjo02,1942,1,BRO,NL,27,39,3,7,0,0,0,2.0,0.0,,1,11.0,,0.0,4.0,,2.0
6099,bartedi01,1942,1,NY1,NL,90,316,53,77,10,3,5,24.0,4.0,,44,34.0,,8.0,5.0,,6.0
6100,cavarph01,1942,1,CHN,NL,136,482,59,130,28,4,3,54.0,7.0,,71,42.0,,1.0,12.0,,2.0
6101,coonejo01,1942,1,BSN,NL,74,198,23,41,6,0,0,7.0,2.0,,23,5.0,,0.0,5.0,,5.0
6102,coopewa01,1942,1,SLN,NL,125,438,58,123,32,7,7,65.0,4.0,,29,29.0,,1.0,6.0,,18.0
6103,cuccito01,1942,1,BSN,NL,40,104,8,21,3,0,1,8.0,1.0,,9,11.0,,0.0,1.0,,3.0
6104,dahlgba01,1942,1,CHN,NL,17,56,4,12,1,0,0,6.0,0.0,,4,2.0,,0.0,0.0,,3.0
6105,dahlgba01,1942,3,BRO,NL,17,19,2,1,0,0,0,0.0,0.0,,4,5.0,,0.0,0.0,,1.0
6106,daviscu01,1942,1,BRO,NL,32,68,4,12,2,0,0,5.0,0.0,,1,24.0,,0.0,8.0,,3.0
6107,derripa01,1942,1,CIN,NL,29,68,4,9,2,0,0,4.0,0.0,,3,9.0,,0.0,6.0,,1.0
6108,dicksmu01,1942,1,SLN,NL,37,42,6,8,2,0,0,1.0,0.0,,0,3.0,,0.0,1.0,,1.0
6109,elliobo01,1942,1,PIT,NL,143,560,75,166,26,7,9,89.0,2.0,,52,35.0,,2.0,7.0,,12.0
6110,fitzsfr01,1942,1,BRO,NL,1,2,0,1,0,0,0,0.0,0.0,,0,0.0,,0.0,0.0,,0.0
6111,foxxji01,1942,2,CHN,NL,70,205,25,42,8,0,3,19.0,1.0,,22,55.0,,0.0,0.0,,9.0
6112,frencla01,1942,1,BRO,NL,38,40,5,12,3,0,0,6.0,0.0,,3,8.0,,0.0,9.0,,1.0
6113,freylo01,1942,1,CIN,NL,141,523,66,139,23,6,2,39.0,9.0,,87,38.0,,2.0,8.0,,4.0
6114,galanau01,1942,1,BRO,NL,69,209,24,55,16,0,0,22.0,2.0,,24,12.0,,0.0,1.0,,3.0
6115,gumbeha01,1942,1,SLN,NL,38,54,2,6,2,0,0,3.0,0.0,,1,12.0,,0.0,1.0,,0.0
6116,hackst01,1942,1,CHN,NL,140,553,91,166,36,3,6,39.0,9.0,,94,40.0,,0.0,10.0,,2.0
6117,hemslro01,1942,1,CIN,NL,36,115,7,13,1,2,0,7.0,0.0,,4,11.0,,0.0,0.0,,1.0
6118,hermabi01,1942,1,BRO,NL,155,571,76,146,34,2,2,65.0,6.0,,72,52.0,,0.0,4.0,,9.0
6119,higbeki01,1942,1,BRO,NL,38,77,2,8,2,0,0,8.0,0.0,,0,16.0,,0.0,7.0,,2.0
6120,hoppjo01,1942,1,SLN,NL,95,314,41,81,16,7,3,37.0,14.0,,36,40.0,,0.0,4.0,,0.0
6121,hubbeca01,1942,1,NY1,NL,24,60,2,11,0,0,0,2.0,0.0,,3,10.0,,0.0,3.0,,1.0
6122,johnssi01,1942,1,PHI,NL,39,58,3,6,0,0,0,0.0,0.0,,0,16.0,,0.0,5.0,,3.0
6123,joosted01,1942,1,CIN,NL,142,562,65,126,30,3,6,41.0,9.0,,62,57.0,,5.0,4.0,,7.0
6124,jurgebi01,1942,1,NY1,NL,127,464,45,119,7,1,2,30.0,1.0,,43,42.0,,3.0,10.0,,20.0
6125,kleinch01,1942,1,PHI,NL,14,14,0,1,0,0,0,0.0,0.0,,0,2.0,,0.0,0.0,,1.0
6126,laniema01,1942,1,SLN,NL,34,47,6,12,0,0,0,4.0,0.0,,5,5.0,,0.0,4.0,,2.0
6127,leebi02,1942,1,CHN,NL,32,69,2,11,2,0,0,7.0,0.0,,7,13.0,,0.0,5.0,,5.0
6128,lombaer01,1942,1,BSN,NL,105,309,32,102,14,0,11,46.0,1.0,,37,12.0,,1.0,0.0,,17.0
6129,lopezal01,1942,1,PIT,NL,103,289,17,74,8,2,1,26.0,0.0,,34,17.0,,2.0,6.0,,10.0
6130,lowrepe01,1942,1,CHN,NL,27,58,4,11,0,0,1,4.0,0.0,,4,4.0,,0.0,2.0,,0.0
6131,mancugu01,1942,1,SLN,NL,5,13,0,1,0,0,0,1.0,0.0,,0,0.0,,0.0,0.0,,0.0
6132,mancugu01,1942,2,NY1,NL,39,109,4,21,1,1,0,8.0,1.0,,14,7.0,,0.0,3.0,,5.0
6133,masiph01,1942,1,BSN,NL,57,87,14,19,3,1,0,9.0,2.0,,12,4.0,,0.0,0.0,,1.0
6134,mcculcl01,1942,1,CHN,NL,109,337,39,95,22,1,5,31.0,7.0,,25,47.0,,0.0,10.0,,9.0
6135,medwijo01,1942,1,BRO,NL,142,553,69,166,37,4,4,96.0,2.0,,32,25.0,,0.0,2.0,,15.0
6136,mizejo01,1942,1,NY1,NL,142,541,97,165,25,7,26,110.0,3.0,,60,39.0,,5.0,1.0,,8.0
6137,musiast01,1942,1,SLN,NL,140,467,87,147,32,10,10,72.0,6.0,,62,25.0,,2.0,5.0,,3.0
6138,newsobo01,1942,2,BRO,NL,6,11,0,0,0,0,0,0.0,0.0,,0,5.0,,0.0,1.0,,1.0
6139,nichobi01,1942,1,CHN,NL,152,588,83,173,22,11,21,78.0,8.0,,76,80.0,,8.0,1.0,,7.0
6140,northro01,1942,1,PHI,NL,127,402,31,101,13,2,5,31.0,2.0,,28,33.0,,0.0,3.0,,5.0
6141,ottme01,1942,1,NY1,NL,152,549,118,162,21,0,30,93.0,6.0,,109,61.0,,3.0,3.0,,8.0
6142,polleho01,1942,1,SLN,NL,27,31,2,7,2,0,0,7.0,0.0,,7,7.0,,0.0,2.0,,0.0
6143,reesepe01,1942,1,BRO,NL,151,564,87,144,24,5,3,53.0,15.0,,82,55.0,,0.0,9.0,,8.0
6144,rowesc01,1942,2,BRO,NL,14,19,2,4,0,0,0,2.0,0.0,,1,4.0,,0.0,0.0,,0.0
6145,sauerha01,1942,1,CIN,NL,7,20,4,5,0,0,2,4.0,0.0,,2,2.0,,0.0,0.0,,0.0
6146,schmijo01,1942,1,CHN,NL,23,26,1,4,0,0,0,0.0,0.0,,0,5.0,,0.0,2.0,,0.0
6147,shouncl01,1942,1,SLN,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
6148,shouncl01,1942,2,CIN,NL,34,13,0,4,0,0,0,0.0,0.0,,0,0.0,,0.0,0.0,,0.0
6149,slaugen01,1942,1,SLN,NL,152,591,100,188,31,17,13,98.0,9.0,,88,30.0,,6.0,2.0,,6.0
6150,spahnwa01,1942,1,BSN,NL,4,6,1,1,0,0,0,0.0,0.0,,0,2.0,,0.0,0.0,,0.0
6151,walkedi02,1942,1,BRO,NL,118,393,57,114,28,1,6,54.0,1.0,,47,15.0,,1.0,10.0,,2.0
6152,walkege02,1942,1,CIN,NL,119,422,40,97,20,2,5,50.0,11.0,,31,44.0,,5.0,2.0,,6.0
6153,waltebu01,1942,1,CIN,NL,40,99,13,24,6,1,2,13.0,0.0,,3,13.0,,0.0,2.0,,2.0
6154,wanerll01,1942,1,PHI,NL,101,287,23,75,7,3,0,10.0,1.0,,16,6.0,,0.0,2.0,,3.0
6155,wanerpa01,1942,1,BSN,NL,114,333,43,86,17,1,1,39.0,2.0,,62,20.0,,1.0,8.0,,7.0
6156,warnelo01,1942,1,SLN,NL,12,30,2,10,0,0,0,3.0,0.0,,3,4.0,,0.0,3.0,,0.0
6157,warnelo01,1942,2,CHN,NL,15,32,1,6,0,0,0,1.0,0.0,,0,5.0,,0.0,2.0,,2.0
6158,wyattwh01,1942,1,BRO,NL,31,77,5,14,3,0,0,6.0,0.0,,3,15.0,,1.0,6.0,,5.0
6159,applilu01,1943,1,CHA,AL,155,585,63,192,33,2,3,80.0,27.0,8.0,90,29.0,,1.0,1.0,,13.0
6160,bakerfl01,1943,1,SLA,AL,22,46,5,8,2,0,0,4.0,0.0,1.0,6,4.0,,0.0,1.0,,1.0
6161,boudrlo01,1943,1,CLE,AL,152,539,69,154,32,7,3,67.0,4.0,7.0,90,31.0,,0.0,20.0,,12.0
6162,bridgto01,1943,1,DET,AL,25,64,4,14,3,0,0,3.0,0.0,0.0,5,14.0,,0.0,4.0,,2.0
6163,byrneto01,1943,1,NYA,AL,13,11,0,1,0,0,0,0.0,0.0,0.0,2,3.0,,0.0,1.0,,1.0
6164,cramedo01,1943,1,DET,AL,140,606,79,182,18,4,1,43.0,4.0,3.0,31,13.0,,1.0,13.0,,8.0
6165,cronijo01,1943,1,BOS,AL,59,77,8,24,4,0,5,29.0,0.0,0.0,11,4.0,,0.0,0.0,,3.0
6166,crosefr01,1943,1,NYA,AL,95,348,36,81,8,1,2,20.0,4.0,4.0,36,47.0,,7.0,4.0,,7.0
6167,cuccito01,1943,2,CHA,AL,34,103,5,28,5,0,2,11.0,3.0,1.0,13,13.0,,0.0,2.0,,2.0
6168,dickebi01,1943,1,NYA,AL,85,242,29,85,18,2,4,33.0,2.0,1.0,41,12.0,,0.0,1.0,,5.0
